series,"10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025","04-2025","05-2025","06-2025","07-2025","08-2025","09-2025","10-2025"
Oklahoma,954,834,801,878,871,1077,1026,1034,1056,1137,1129,1063,1183,921,850,952,837,1024,1082,1147,1147,1153,1069,1116,1021,998,936,883,884,1017,1150,1283,1225,1230,1294,1156,1113,984,1004,1018,816,999,1037,1173,1140,1117,1088,1022,931,916,968,888,911,980,1001,1406,1274,1364,1358,1150,1156,1029,1072,993,748,1018,1128,1122,1291,1237,1175,1061,1004,1009,999,1004,890,1085,1061,1262,1199,1161,1125,1074,1050,869,958,1017,851,991,1068,1157,1166,1182,1150,1121,1075,974,967,926,978,1057,1080,1299,1243,1125,1129,1141,1136,982,996,907,852,1086,1079,1264,1153,1130,1053,804,54
Oklahoma Clearances,425,400,360,403,383,482,486,439,463,458,512,488,478,425,369,401,373,499,477,477,469,547,461,510,438,441,380,397,372,434,477,544,518,512,558,483,465,421,436,500,366,475,391,460,434,428,460,382,384,341,371,420,379,423,422,570,473,516,516,458,433,365,383,390,349,394,384,418,461,466,484,407,375,347,348,376,337,404,415,477,491,490,527,449,374,349,439,418,365,415,448,482,504,524,528,443,434,385,383,477,405,409,467,547,495,491,482,453,469,438,397,401,393,466,472,556,507,507,477,389,23
