series,"10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020","01-2021","02-2021","03-2021","04-2021","05-2021","06-2021","07-2021","08-2021","09-2021","10-2021","11-2021","12-2021","01-2022","02-2022","03-2022","04-2022","05-2022","06-2022","07-2022","08-2022","09-2022","10-2022","11-2022","12-2022","01-2023","02-2023","03-2023","04-2023","05-2023","06-2023","07-2023","08-2023","09-2023","10-2023","11-2023","12-2023","01-2024","02-2024","03-2024","04-2024","05-2024","06-2024","07-2024","08-2024","09-2024","10-2024","11-2024","12-2024","01-2025","02-2025","03-2025","04-2025","05-2025","06-2025","07-2025","08-2025","09-2025","10-2025"
Alaska,317,255,281,291,257,351,318,371,319,377,407,328,308,334,331,299,323,323,359,324,389,396,384,389,342,316,392,367,273,410,305,378,370,405,407,433,387,337,305,317,294,381,350,379,476,427,429,355,348,302,291,300,277,320,357,424,413,448,411,351,328,263,323,127,117,141,124,139,181,209,132,133,131,111,121,296,254,327,351,346,415,398,369,340,322,286,283,299,238,325,324,407,361,344,406,341,304,243,274,266,281,284,282,354,372,351,428,332,284,287,289,256,265,307,302,319,157,173,44,9,0
Alaska Clearances,197,148,176,197,158,214,186,210,206,229,242,193,184,233,209,168,188,205,236,208,250,217,213,211,179,213,258,232,218,278,203,234,246,255,253,263,252,228,210,225,209,248,237,255,278,310,264,236,219,202,200,220,174,224,256,296,252,288,254,217,225,174,221,78,74,107,80,85,133,133,103,84,77,79,87,222,175,222,250,212,249,242,231,231,222,173,186,188,153,188,188,282,231,203,257,191,204,148,188,180,174,182,160,211,247,211,228,174,168,178,171,150,183,194,191,203,87,117,36,10,2
